city,barcode,setting,ground_level,traffic,latitude,longitude,material,sample_place,,
singapore,235162274,urban,above_ground_mixed,,1.431875,103.775139,wood,seat,,
singapore,235184881,urban,above_ground_mixed,,1.431949,103.775094,wood,seat,,
singapore,235164024,urban,above_ground_closed,,1.431775,103.773577,metal,letterbox,,
singapore,235163703,urban,above_ground_closed,,1.431775,103.773577,metal,letterbox,,
singapore,235183600,urban,above_ground_mixed,,1.431929,103.77412,metal,lift_buttons,,
singapore,235186145,urban,above_ground_closed,,1.432397,103.773897,metal,lift_buttons,,
singapore,235162292,urban,above_ground_closed,,1.432065,103.774143,metal,lift_door,,
singapore,235164021,urban,above_ground_closed,,1.432388,103.773901,metal,lift_door,,
singapore,235163985,urban,above_ground_mixed,,1.432193,103.774166,metal,handrail,,
singapore,235185187,urban,above_ground_mixed,,1.432101,103.774234,metal,handrail,,
singapore,235163711,urban,above_ground_open,,1.431931,103.774958,metal_plastic,playground,,
singapore,235163712,urban,above_ground_open,,1.431889,103.774939,metal_plastic,playground,,
singapore,235184116,urban,above_ground_open,,1.431885,103.774969,metal_plastic,playground,,
stockholm,235081952,suburban,under_ground,2,59.3673288,18.0569516,wood,seat,,
stockholm,235073793,suburban,above_ground_mixed,1,59.3755523,18.0488842,metal,sensor,,
stockholm,235081489,suburban,above_ground_mixed,,59.3852882,18.0406472,pvc,escalator_handrail,,
stockholm,235099544,suburban,under_ground,1,59.3925136,18.0395684,plastic,other,,
stockholm,235079616,suburban,above_ground_mixed,2,59.39213432,18.04183862,metal,sensor,,
stockholm,235081550,suburban,above_ground_mixed,2,59.3926004,18.0415677,metal,sensor,,
stockholm,235081505,suburban,under_ground,,59.3970546,18.0416536,wood,seat,,
stockholm,235074099,urban,above_ground_closed,2,59.3456694,18.0712679,metal,sensor,,
stockholm,235081230,urban,under_ground,1,59.3568279,18.0575216,wood,seat,,
stockholm,235081516,urban,above_ground_closed,1,59.3470105,18.0666875,plastic,other,,
stockholm,235078214,urban,above_ground_mixed,2,59.3322095,18.062911,metal,sensor,,
stockholm,235079281,urban,under_ground,3,52.3731609,4.8320216,pvc,handrail,,
stockholm,235078133,urban,above_ground_closed,3,59.330441,18.0587185,metal,sensor,,
stockholm,235075576,urban,under_ground,3,59.3072956,18.0760694,metal_plastic,ticket_machine,,
stockholm,235075554,urban,under_ground,1,59.3115768,18.0747481,rubber,handrail,,
stockholm,235081055,urban,above_ground_closed,1,59.3183994,18.0701219,rubber,handrail,,
stockholm,235081912,urban,under_ground,1,59.3151527,18.0738876,metal_plastic,sensor,,
stockholm,235080029,urban,under_ground,2,59.3124158,18.0740849,other,other,,
stockholm,235080014,urban,under_ground,,59.3131715,18.0740032,wood,seat,,
stockholm,235072739,rural,above_ground_closed,2,59.3165334,18.0765034,metal_plastic,sensor,,
stockholm,235075586,urban,above_ground_closed,2,59.3165334,18.0765034,metal_plastic,ticket_machine,,
stockholm,235074190,urban,above_ground_closed,2,59.3151857,18.0729265,wood,seat,,
stockholm,235082325,urban,above_ground_closed,2,59.334341,18.0325477,metal_plastic,sensor,,
stockholm,235081238,urban,under_ground,2,59.3333265,18.0136759,plastic,infoboard,,
stockholm,235081536,urban,under_ground,3,59.3665903,17.9930602,rubber,handrail,,
stockholm,235163573,urban,under_ground,2,59.3330817,18.0179986,other,other,,
taipei,235030406,urban,under_ground,,25.046368,121.517407,glass,touchscreen,,
taipei,232025335,urban,under_ground,,25.032786,121.518188,glass,touchscreen,,
taipei,235030388,urban,under_ground,,25.04816,121.517522,glass,touchscreen,,
taipei,232027274,urban,under_ground,,25.041525,121.543796,glass,touchscreen,,
taipei,232021663,urban,under_ground,,25.041554,121.543767,glass,touchscreen,,
taipei,232025352,urban,under_ground,,25.047728,121.518277,glass,touchscreen,,
taipei,232021345,urban,under_ground,,25.04779,121.518366,glass,touchscreen,,
taipei,235196326,urban,under_ground,,25.047723,121.518299,glass,touchscreen,,
taipei,235196349,urban,under_ground,,25.052859,121.520385,glass,touchscreen,,
taipei,232033800,urban,under_ground,,25.05261,121.520206,glass,touchscreen,,
taipei,232033760,urban,under_ground,,25.052702,121.520039,glass,touchscreen,,
taipei,232033785,urban,under_ground,,25.073927,121.520764,glass,touchscreen,,
taipei,232028256,urban,under_ground,,25.057718,121.52072,glass,touchscreen,,
taipei,235196337,urban,under_ground,,25.057676,121.520697,glass,touchscreen,,
taipei,232028237,urban,above_ground_open,,25.062526,121.519504,glass,touchscreen,,
taipei,232033824,urban,above_ground_open,,25.062531,121.5194815,glass,touchscreen,,
taipei,232027221,urban,above_ground_open,,25.062526,121.519504,glass,touchscreen,,
taipei,235197870,urban,above_ground_open,,25.070943,121.520106,glass,touchscreen,,
taipei,232025568,urban,above_ground_open,,25.071195,121.519693,glass,touchscreen,,
taipei,235196311,urban,above_ground_open,,25.070943,121.520106,glass,touchscreen,,
taipei,232033807,urban,above_ground_open,,25.083372,121.524701,glass,touchscreen,,
taipei,235196294,urban,above_ground_open,,25.083372,121.524701,glass,touchscreen,,
taipei,232033821,urban,above_ground_open,,25.083372,121.524701,glass,touchscreen,,
taipei,232027217,urban,above_ground_open,,25.092851,121.526418,glass,touchscreen,,
taipei,235196317,urban,above_ground_open,,25.092851,121.526418,glass,touchscreen,,
taipei,235197182,urban,above_ground_open,,25.092872,121.526418,glass,touchscreen,,
taipei,232022737,urban,above_ground_open,,25.102328,121.522693,glass,touchscreen,,
taipei,232021318,urban,above_ground_open,,25.102328,121.522693,glass,touchscreen,,
taipei,232021320,urban,above_ground_open,,25.102328,121.522693,glass,touchscreen,,
taipei,235196360,urban,above_ground_open,,25.109469,121.519035,glass,touchscreen,,
taipei,232022770,urban,above_ground_open,,25.109469,121.519035,glass,touchscreen,,
taipei,235197199,urban,above_ground_open,,25.109469,121.519035,glass,touchscreen,,
taipei,232022762,urban,above_ground_open,,25.114853,121.515266,glass,touchscreen,,
taipei,235197226,urban,above_ground_open,,25.114853,121.515266,glass,touchscreen,,
taipei,232022756,urban,above_ground_open,,25.114848,121.515288,glass,touchscreen,,
taipei,232025351,urban,above_ground_open,,25.120718,121.506778,glass,touchscreen,,
taipei,232022744,urban,above_ground_open,,25.120741,121.506722,glass,touchscreen,,
taipei,232022746,urban,above_ground_open,,25.119561,121.507202,glass,touchscreen,,
taipei,232021287,urban,above_ground_open,,25.126627,121.501134,glass,touchscreen,,
taipei,235196310,urban,above_ground_open,,25.125998,121.501034,glass,touchscreen,,
taipei,232022700,urban,above_ground_open,,25.125983,121.501012,glass,touchscreen,,
taipei,235197178,urban,above_ground_open,,25.132172,121.498312,glass,touchscreen,,
taipei,232025355,urban,above_ground_open,,25.132172,121.498312,glass,touchscreen,,
taipei,23517191,urban,above_ground_open,,25.132172,121.498312,glass,touchscreen,,
taipei,232022739,urban,above_ground_open,,25.137687,121.485436,glass,touchscreen,,
taipei,235197164,urban,above_ground_open,,25.137689,121.485406,glass,touchscreen,,
taipei,235196359,urban,above_ground_open,,25.137873,121.485334,glass,touchscreen,,
taipei,232025370,urban,above_ground_open,,25.131423,121.473165,glass,touchscreen,,
taipei,232025380,urban,above_ground_open,,25.133343,121.475432,glass,touchscreen,,
taipei,232022719,urban,above_ground_open,,25.131115,121.473145,glass,touchscreen,,
taipei,232021894,urban,above_ground_open,,25.136935,121.459732,glass,touchscreen,,
taipei,232021724,urban,above_ground_open,,25.137283,121.459463,glass,touchscreen,,
taipei,232021917,urban,above_ground_open,,25.137024,121.459221,glass,touchscreen,,
taipei,232023619,urban,above_ground_open,,25.154478,121.459042,glass,touchscreen,,
taipei,232021897,urban,above_ground_open,,25.154478,121.459042,glass,touchscreen,,
taipei,232027284,urban,above_ground_open,,25.154472,121.459154,glass,touchscreen,,
taipei,232027261,urban,above_ground_open,,25.16815,121.445428,glass,touchscreen,,
taipei,232021864,urban,above_ground_open,,25.168135,121.445406,glass,touchscreen,,
taipei,232021895,urban,above_ground_open,,25.168261,121.445308,glass,touchscreen,,
taipei,232021844,urban,above_ground_open,,25.167883,121.444893,metal,handrail,,
taipei,232021860,urban,above_ground_open,,25.125307,121.467219,glass,touchscreen,,
taipei,232027245,urban,above_ground_open,,25.125476,121.467167,glass,touchscreen,,
taipei,232021910,urban,above_ground_open,,25.125439,121.467589,glass,touchscreen,,
taipei,232021886,urban,above_ground_open,,25.126155,121.467385,metal,handrail,,
taipei,232023617,urban,under_ground,,25.041102,121.516314,glass,touchscreen,,
taipei,232027288,urban,under_ground,,25.04139,121.516102,glass,touchscreen,,
taipei,232021334,urban,under_ground,,25.041403,121.516091,glass,touchscreen,,
taipei,235197177,urban,under_ground,,25.032856,121.518199,glass,touchscreen,,
taipei,235196344,urban,under_ground,,25.033014,121.518098,glass,touchscreen,,
taipei,232022757,urban,under_ground,,25.033922,121.528514,glass,touchscreen,,
taipei,235165038,urban,under_ground,,25.032783,121.530756,glass,touchscreen,,
taipei,232022039,urban,under_ground,,25.033958,121.528537,glass,touchscreen,,
taipei,232022725,urban,under_ground,,25.033452,121.535094,glass,touchscreen,,
taipei,232022761,urban,under_ground,,25.033452,121.535094,glass,touchscreen,,
taipei,232022775,urban,under_ground,,25.033465,121.535082,glass,touchscreen,,
taipei,232025339,urban,under_ground,,25.033418,121.54281,glass,touchscreen,,
taipei,235197215,urban,under_ground,,25.033418,121.54281,glass,touchscreen,,
taipei,235196298,urban,under_ground,,25.033418,121.54281,glass,touchscreen,,
taipei,232021336,urban,under_ground,,25.032803,121.551807,glass,touchscreen,,
taipei,232027230,urban,under_ground,,25.033206,121.552777,glass,touchscreen,,
taipei,232021718,urban,under_ground,,25.033126,121.553558,glass,touchscreen,,
taipei,232027294,urban,under_ground,,25.032528,121.560013,glass,touchscreen,,
taipei,232027236,urban,under_ground,,25.032912,121.562388,glass,touchscreen,,
taipei,232021849,urban,under_ground,,25.032528,121.560013,glass,touchscreen,,
taipei,232021878,urban,under_ground,,25.032716,121.569812,glass,touchscreen,,
taipei,232027247,urban,under_ground,,25.032695,121.569887,glass,touchscreen,,
taipei,232023614,urban,under_ground,,25.032639,121.56979,glass,touchscreen,,
taipei,232027273,urban,under_ground,,25.024592,121.527021,metal,handrail,,
taipei,232023632,urban,under_ground,,25.054698,121.617647,glass,touchscreen,,
taipei,232022660,urban,under_ground,,25.054646,121.617691,glass,touchscreen,,
taipei,232032858,urban,under_ground,,25.054676,121.617825,glass,touchscreen,,
taipei,232023602,urban,above_ground_open,,25.052186,121.607061,glass,touchscreen,,
taipei,232023586,urban,above_ground_open,,25.052186,121.607061,glass,touchscreen,,
taipei,232023647,urban,above_ground_open,,25.05218,121.607083,glass,touchscreen,,
taipei,232021922,urban,above_ground_open,,25.050376,121.592918,glass,touchscreen,,
taipei,232027280,urban,above_ground_open,,25.050562,121.593186,glass,touchscreen,,
taipei,232027250,urban,above_ground_open,,25.050361,121.592896,glass,touchscreen,,
taipei,232032790,urban,under_ground,,25.048326,121.592829,glass,touchscreen,,
taipei,232022625,urban,under_ground,,25.044323,121.581828,glass,touchscreen,,
taipei,232027249,urban,under_ground,,25.04431,121.581839,glass,touchscreen,,
taipei,232023053,urban,under_ground,,25.042797,121.507916,glass,touchscreen,,
taipei,232022639,urban,under_ground,,25.042238,121.508574,glass,touchscreen,,
taipei,232023001,urban,under_ground,,25.042253,121.508596,glass,touchscreen,,
taipei,232023192,urban,under_ground,,25.032131,121.496851,glass,touchscreen,,
taipei,232032774,urban,under_ground,,25.035209,121.500119,glass,touchscreen,,
taipei,232022679,urban,under_ground,,25.035209,121.500119,glass,touchscreen,,
taipei,323032797,urban,under_ground,,25.029982,121.472498,glass,touchscreen,,
taipei,232023238,urban,under_ground,,25.025227,121.472576,glass,touchscreen,,
taipei,232023256,urban,under_ground,,25.030138,121.472543,glass,touchscreen,,
taipei,232032854,urban,under_ground,,25.023452,121.46808,glass,touchscreen,,
taipei,232023200,urban,under_ground,,25.023218,121.468102,glass,touchscreen,,
taipei,232023264,urban,under_ground,,25.023585,121.468482,glass,touchscreen,,
taipei,232032814,urban,under_ground,,25.013383,121.462122,glass,touchscreen,,
taipei,232022648,urban,under_ground,,25.013222,121.462189,glass,touchscreen,,
taipei,232027256,urban,under_ground,,25.013381,121.462088,glass,touchscreen,,
taipei,232022682,urban,under_ground,,25.008644,121.459209,glass,touchscreen,,
taipei,232023249,urban,under_ground,,25.008566,121.459098,glass,touchscreen,,
taipei,232023038,urban,under_ground,,25.008579,121.459087,glass,touchscreen,,
taipei,232023651,urban,under_ground,,24.998707,121.452637,glass,touchscreen,,
taipei,232023239,urban,under_ground,,24.998707,121.452637,glass,touchscreen,,
taipei,232022636,urban,under_ground,,24.998707,121.452637,glass,touchscreen,,
taipei,232023174,urban,under_ground,,24.985476,121.448787,glass,touchscreen,,
taipei,232023075,urban,under_ground,,24.985469,121.448776,glass,touchscreen,,
taipei,232022643,urban,under_ground,,24.985476,121.448787,glass,touchscreen,,
taipei,232032795,urban,under_ground,,24.972886,121.444279,glass,touchscreen,,
taipei,232022670,urban,under_ground,,24.972977,121.444201,glass,touchscreen,,
taipei,232022644,urban,under_ground,,24.972936,121.444201,glass,touchscreen,,
taipei,232023583,urban,under_ground,,24.966712,121.435965,glass,touchscreen,,
taipei,232023630,urban,under_ground,,24.966707,121.435987,glass,touchscreen,,
taipei,232023566,urban,under_ground,,24.966803,121.436088,glass,touchscreen,,
taipei,232023574,urban,under_ground,,24.959729,121.419212,glass,touchscreen,,
taipei,232023570,urban,under_ground,,24.959721,121.4192,glass,touchscreen,,
taipei,232023633,urban,under_ground,,24.959716,121.419223,glass,touchscreen,,
taipei,232027257,urban,under_ground,,25.044074,121.525046,glass,touchscreen,,
taipei,232023624,urban,under_ground,,25.044555,121.524188,glass,touchscreen,,
taipei,232027258,urban,under_ground,,25.04455,121.52421,glass,touchscreen,,
taipei,235030400,urban,under_ground,,25.044555,121.524188,glass,touchscreen,,
taipei,232023582,urban,under_ground,,25.042947,121.541104,glass,touchscreen,,
taipei,232023606,urban,under_ground,,25.04199,121.533153,glass,touchscreen,,
taipei,232023560,urban,under_ground,,25.042083,121.533287,glass,touchscreen,,
tokyo,235184162,suburban,above_ground_open,,35.388304,139.426966,wood,floor,,
tokyo,235183779,suburban,above_ground_open,,35.388278,139.426977,wood,floor,,
tokyo,235185430,suburban,above_ground_open,,35.388276,139.426989,wood,floor,,
tokyo,235185381,suburban,above_ground_open,,35.388302,139.426978,wood,seat,,
tokyo,235183551,suburban,above_ground_open,,35.388291,139.427014,wood,floor,,
tokyo,235185403,suburban,above_ground_open,,35.388313,139.426971,wood,seat,,
tokyo,235185167,suburban,above_ground_open,,35.388309,139.426955,wood,floor,,
tokyo,235184308,suburban,above_ground_open,,35.388234,139.426934,plastic,seat,,
tokyo,235185558,suburban,above_ground_open,,35.388263,139.426944,wood,seat,,
tokyo,235185418,suburban,above_ground_open,,35.388254,139.426981,wood,seat,,
tokyo,235186132,suburban,above_ground_open,,35.388311,139.426946,wood,seat,,
tokyo,235183823,suburban,above_ground_open,,35.387782,139.426938,plastic,seat,,
tokyo,235184198,urban,above_ground_closed,,35.640137,139.631644,other,other,,
tokyo,235185269,urban,above_ground_closed,,35.640135,139.631648,other,other,,
tokyo,235184243,suburban,above_ground_closed,,35.386997,139.428675,stone,floor,,
tokyo,235185154,suburban,above_ground_closed,,35.387185,139.428608,plastic,seat,,
tokyo,235184883,suburban,above_ground_closed,,35.386983,139.428703,stone,floor,,
tokyo,235184305,suburban,above_ground_closed,,35.387153,139.428644,stone,floor,,
tokyo,235185378,suburban,above_ground_closed,,35.386879,139.428813,plastic,seat,,
tokyo,235184323,suburban,above_ground_closed,,35.387206,139.428587,plastic,seat,,
tokyo,235183557,suburban,above_ground_closed,,35.386887,139.428805,stone,floor,,
tokyo,235185178,suburban,above_ground_closed,,35.386882,139.428813,plastic,seat,,
tokyo,235184214,suburban,above_ground_closed,,35.38689,139.428794,stone,floor,,
tokyo,235184287,suburban,above_ground_open,,35.387217,139.428574,metal,handrail,,
tokyo,235184340,suburban,above_ground_open,,35.387218,139.428572,metal,table,,
tokyo,235184902,suburban,above_ground_closed,,35.387217,139.428574,glass,entrance_door,,
tokyo,235185246,suburban,above_ground_closed,,35.387217,139.428573,other,other,,
tokyo,235184154,suburban,above_ground_open,,35.386874,139.428802,stone,floor,,
tokyo,235184951,suburban,above_ground_open,,35.386885,139.428812,metal,seat,,
tokyo,235184951,suburban,above_ground_closed,,35.386882,139.428807,glass,entrance_door,,
tokyo,235184223,suburban,above_ground_closed,,35.387215,139.428575,stone,floor,,
tokyo,235184915,suburban,above_ground_closed,,35.387204,139.428576,wood,table,,
tokyo,235185239,suburban,above_ground_closed,,35.387192,139.42859,wood,seat,,
tokyo,235186144,suburban,above_ground_closed,,35.38688,139.428803,stone,floor,,
tokyo,235185270,suburban,above_ground_closed,,35.386885,139.428807,wood,seat,,
tokyo,235184886,suburban,above_ground_closed,,35.386867,139.428795,wood,table,,
tokyo,235034509,urban,above_ground_open,,35.658778,139.699606,stone,bench,,
tokyo,235033512,urban,above_ground_open,,35.658743,139.699478,metal,bench,,
tokyo,235034491,urban,above_ground_open,,35.658639,139.699563,metal_plastic,pedestrian_crossing_button,,
tokyo,235033548,urban,above_ground_open,,35.658708,139.699606,stone,vert_pole,,
tokyo,235024363,urban,above_ground_open,,35.658778,139.699563,metal,bench,,
tokyo,235185231,urban,above_ground_closed,,35.604183,139.683798,metal,other,,
tokyo,235183951,urban,above_ground_open,,35.604447,139.68388,stone,other,,
tokyo,235183847,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235184359,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235185598,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235183969,urban,under_ground,,35.604144,139.684179,pvc,other,,
tokyo,235183870,urban,under_ground,,35.604144,139.684179,pvc,other,,
tokyo,235183836,urban,above_ground_closed,,35.604183,139.683798,stone,handrail,,
tokyo,235183875,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235183944,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235183872,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235183876,urban,under_ground,,35.604144,139.684179,pvc,other,,
tokyo,235184288,urban,under_ground,,35.604144,139.684179,pvc,other,,
tokyo,235183896,urban,above_ground_closed,,35.604183,139.683798,metal,handrail,,
tokyo,235183852,urban,under_ground,,35.604144,139.684179,plastic,touchscreen,,
tokyo,235183895,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235183883,urban,above_ground_open,,35.639973,139.631439,,other,,
tokyo,235185556,urban,above_ground_open,,35.640194,139.631536,,other,,
tokyo,235183860,urban,above_ground_open,,35.640069,139.631554,,other,,
tokyo,235184882,urban,above_ground_open,,35.640142,139.631569,,other,,
tokyo,235183828,urban,above_ground_open,,35.604144,139.684179,paper,other,,
tokyo,235183877,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235031959,urban,above_ground_open,,35.640149,139.631543,other,other,,
tokyo,235183831,urban,under_ground,,35.604144,139.684179,pvc,other,,
tokyo,235184259,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235185586,urban,above_ground_closed,,35.604183,139.683798,other,other,,
tokyo,235185570,urban,above_ground_closed,,35.640137,139.631633,plastic,other,,
tokyo,235183864,urban,above_ground_closed,,35.640207,139.631608,plastic,other,,
tokyo,235184312,urban,above_ground_closed,,35.640168,139.631628,plastic,other,,
tokyo,235184327,urban,above_ground_closed,,35.640053,139.631513,other,other,,
tokyo,235184335,urban,above_ground_closed,,35.640122,139.631503,other,other,,
tokyo,235184928,urban,above_ground_closed,,35.640158,139.63154,other,other,,
tokyo,235183808,urban,under_ground,,35.604144,139.684179,plastic,touchscreen,,
tokyo,235031993,urban,above_ground_closed,,35.640171,139.631537,other,other,,
tokyo,235031979,urban,above_ground_open,,35.640044,139.631457,glass,other,,
tokyo,235031987,urban,above_ground_open,,35.640154,139.631605,glass,other,,
tokyo,235031994,urban,above_ground_open,,35.640179,139.631523,glass,other,,
tokyo,235032021,urban,above_ground_closed,,35.640079,139.631407,glass,other,,
tokyo,235031551,urban,above_ground_closed,,35.640137,139.631546,glass,other,,
tokyo,235031974,urban,above_ground_closed,,35.640177,139.631621,glass,other,,
tokyo,235031967,urban,above_ground_closed,,35.640194,139.631665,glass,other,,
tokyo,235031969,urban,above_ground_closed,,35.640137,139.631633,glass,other,,
tokyo,235032041,urban,above_ground_closed,,35.640004,139.631569,glass,other,,
tokyo,8790163,urban,above_ground_mixed,,35.3868859,139.4288393,wood,table,,
tokyo,235032024,urban,above_ground_open,,35.640123,139.631558,wood,seat,,
tokyo,235031984,urban,above_ground_open,,35.640185,139.63154,wood,seat,,
tokyo,235032022,urban,above_ground_open,,35.640188,139.631555,wood,seat,,
tokyo,235032010,urban,above_ground_open,,35.64018,139.631551,plastic,seat,,
tokyo,235032016,urban,above_ground_open,,35.640186,139.631597,plastic,seat,,
tokyo,235183855,urban,under_ground,,35.689817,139.700232,ceramic,seat,,
tokyo,235031996,urban,above_ground_open,,35.640137,139.631659,plastic,seat,,
tokyo,235184860,urban,under_ground,,35.68922,139.699773,stone,floor,,
tokyo,235032035,urban,above_ground_open,,35.640182,139.631522,wood,table,,
tokyo,235183724,urban,under_ground,,35.689446,139.705019,ceramic,seat,,
tokyo,235183590,urban,under_ground,,35.689446,139.705019,stone,floor,,
tokyo,235183897,urban,under_ground,,35.690842,139.700675,ceramic,seat,,
tokyo,235185350,urban,under_ground,,35.690842,139.700675,stone,floor,,
tokyo,235185619,urban,above_ground_closed,,35.671014,139.71886,stone,ground,,
tokyo,235183878,urban,under_ground,,35.604144,139.684179,vinyl,other,,
tokyo,235184358,urban,above_ground_closed,,35.671014,139.71886,other,floor,,
tokyo,235183898,urban,above_ground_closed,,35.670936,139.718674,wood,table,,
tokyo,235184377,urban,above_ground_closed,,35.670936,139.718674,stone,floor,,
tokyo,235184377,urban,above_ground_closed,,35.670936,139.718674,stone,floor,,
tokyo,235184900,urban,above_ground_closed,,35.387039,139.428751,wood,wall,,
tokyo,235184349,urban,above_ground_closed,,35.671438,139.718755,metal,other,,
tokyo,235184926,urban,above_ground_closed,,35.671438,139.718755,polyester,floor,,
tokyo,235184184,urban,above_ground_closed,,35.671438,139.718755,stone,floor,,
tokyo,235184912,urban,above_ground_closed,,35.671438,139.718755,polyester,seat,,
tokyo,235185572,urban,above_ground_closed,,35.671438,139.718755,pvc,other,,
tokyo,235185398,urban,above_ground_closed,,50.513427,88.428955,wood,table,,
tokyo,235183805,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235032043,urban,above_ground_open,,35.640162,139.63142,wood,table,,
tokyo,235032033,urban,above_ground_open,,35.640149,139.631589,wood,table,,
tokyo,235031973,urban,above_ground_open,,35.640171,139.631558,other,other,,
tokyo,235183835,urban,above_ground_closed,,35.668267,139.718,other,seat,,
tokyo,235184376,urban,above_ground_closed,,35.668267,139.717876,other,seat,,
tokyo,235184891,urban,above_ground_closed,,35.668267,139.717876,wood,table,,
tokyo,235184265,urban,above_ground_closed,,35.558267,139.717876,other,seat,,
tokyo,235183843,urban,above_ground_closed,,35.668267,139.717876,other,seat,,
tokyo,235184333,urban,above_ground_closed,,35.668267,139.717876,wood,floor,,
tokyo,235184317,urban,above_ground_closed,,35.671438,139.718755,other,seat,,
tokyo,235184945,urban,above_ground_closed,,35.558267,139.717876,wood,table,,
tokyo,235184766,urban,above_ground_closed,,35.671438,139.718755,metal,other,,
tokyo,235184129,urban,above_ground_closed,,35.671438,139.718755,plastic,table,,
tokyo,235184271,urban,above_ground_closed,,35.671438,139.718755,wood,seat,,
tokyo,235184919,urban,above_ground_closed,,35.671438,139.718755,plastic,table,,
tokyo,235186179,urban,above_ground_closed,,35.671438,139.718755,polyester,seat,,
tokyo,235183586,urban,above_ground_closed,,35.671438,139.718755,polyester,seat,,
tokyo,235184936,urban,above_ground_closed,,35.671438,139.718755,polyester,floor,,
tokyo,235184950,urban,above_ground_closed,,35.671438,139.718755,other,seat,,
tokyo,235185229,urban,above_ground_closed,,35.671438,139.718755,other,other,,
tokyo,235185534,urban,above_ground_closed,,35.671438,139.718755,other,seat,,
tokyo,235185534,urban,above_ground_closed,,35.671438,139.718755,other,seat,,
tokyo,235183574,urban,above_ground_closed,,35.671438,139.718755,metal,other,,
tokyo,235184913,urban,above_ground_closed,,35.671438,139.718755,wood,table,,
tokyo,235185610,urban,above_ground_closed,,35.671438,139.718755,stone,floor,,
tokyo,235185391,urban,above_ground_closed,,35.671438,139.718755,polyester,seat,,
tokyo,235184301,urban,above_ground_closed,,35.671438,139.718755,other,seat,,
tokyo,235185362,urban,above_ground_closed,,35.671438,139.718755,metal,entrance_door,,
tokyo,235185588,urban,above_ground_closed,,35.671438,139.718755,wood,table,,
tokyo,235184939,urban,above_ground_closed,,35.671438,139.718755,metal_plastic,other,,
tokyo,235185548,urban,above_ground_closed,,35.671438,139.718755,polyester,floor,,
tokyo,235184152,urban,above_ground_closed,,35.671438,139.718755,other,other,,
tokyo,235184300,urban,above_ground_closed,,35.671438,139.718755,plastic,table,,
tokyo,235030376,urban,above_ground_closed,,35.668267,139.717876,other,other,,
tokyo,235184907,urban,above_ground_closed,,35.668267,139.717876,wood,table,,
tokyo,235184906,urban,above_ground_closed,,35.668249,139.717876,wood,table,,
tokyo,235184331,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235185543,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235183838,urban,above_ground_open,,35.604009,139.684147,plastic,other,,
tokyo,235183873,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235184329,urban,under_ground,,35.604144,139.684179,other,other,,
tokyo,235183871,urban,under_ground,,35.604144,139.684179,pvc,other,,
tokyo,235184365,urban,under_ground,,35.604144,139.684179,metal,other,,
tokyo,235184187,urban,above_ground_open,,35.604183,139.683798,other,other,,
tokyo,235185413,urban,under_ground,,35.604144,139.684179,pvc,other,,
tokyo,235185581,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235183968,urban,under_ground,,35.604144,139.684179,pvc,other,,
tokyo,235185173,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235184373,urban,under_ground,,35.604144,139.684179,plastic,table,,
tokyo,235183807,urban,above_ground_open,,35.604447,139.68388,stone,other,,
tokyo,235183731,urban,under_ground,,35.60407,139.684131,other,other,,
tokyo,235185565,urban,under_ground,,35.604144,139.684179,pvc,other,,
tokyo,235183945,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235183874,urban,under_ground,,35.604144,139.684179,pvc,other,,
tokyo,235185600,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235183547,urban,under_ground,,35.604144,139.684179,polyester,floor,,
tokyo,235185387,urban,above_ground_open,,35.604183,139.683798,other,other,,
tokyo,235183853,urban,under_ground,,35.604144,139.684179,metal,other,,
tokyo,235183950,urban,under_ground,,35.60407,139.684131,other,other,,
tokyo,235184306,urban,under_ground,,35.604144,139.684179,pvc,other,,
tokyo,235183958,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235183821,urban,under_ground,,35.604144,139.684179,pvc,other,,
tokyo,235184863,urban,under_ground,,35.604144,139.684179,paper,other,,
tokyo,235185237,urban,under_ground,,35.604144,139.684179,plastic,other,,
tokyo,235184295,urban,above_ground_open,,35.604183,139.683798,other,other,,
tokyo,235185612,urban,under_ground,,35.604144,139.684179,metal,other,,
tokyo,235184284,urban,under_ground,,35.60407,139.684131,other,other,,
tokyo,235031569,urban,above_ground_closed,,35.640136,139.631574,other,other,,
tokyo,235185545,urban,above_ground_closed,,35.640036,139.631547,vinyl,floor,,
tokyo,235184947,urban,above_ground_closed,,35.640137,139.631546,vinyl,floor,,
